raw_words,task,quadruples
"Otherwise , the product is fine .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['product']}, 'category': 'Clothing#Prices', 'opinion': {'from': 5, 'to': 6, 'term': ['fine']}, 'sentiment': 'POS'}]"
"Loved the shoes , but sadly had to return them , as they were stamped 9N , but are actually a 9M , too wide for my narrow feet ...",ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 23, 'to': 25, 'term': ['too', 'wide']}, 'sentiment': 'NEG'}, {'aspect': {'from': 2, 'to': 3, 'term': ['shoes']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Loved']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['them']}, 'category': 'Shoes#General', 'opinion': {'from': 5, 'to': 6, 'term': ['sadly']}, 'sentiment': 'NEG'}]"
I have n't tried dancing in them but they seem great .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['they']}, 'category': 'Shoes#General', 'opinion': {'from': 10, 'to': 11, 'term': ['great']}, 'sentiment': 'POS'}]"
I was so excited to see that they came in half sizes - somewhat of a rarity in character shoes .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['they']}, 'category': 'Shoes#General', 'opinion': {'from': 2, 'to': 4, 'term': ['so', 'excited']}, 'sentiment': 'POS'}]"
The ivory pair was fine but the pair I ordered that was champaign came with two left shoes .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['pair']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 2, 'to': 3, 'term': ['pair']}, 'category': 'Shoes#General', 'opinion': {'from': 4, 'to': 5, 'term': ['fine']}, 'sentiment': 'POS'}]"
It is well made and looks good .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Looking', 'opinion': {'from': 6, 'to': 7, 'term': ['good']}, 'sentiment': 'POS'}]"
I love this sandal .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['sandal']}, 'category': 'Shoes#General', 'opinion': {'from': 1, 'to': 2, 'term': ['love']}, 'sentiment': 'POS'}]"
If you are looking for something more sheer go with Oroblu Repos 70 which I also have and love but more like a strong pantyhose .,ACOS,"[{'aspect': {'from': 10, 'to': 13, 'term': ['Oroblu', 'Repos', '70']}, 'category': 'Bottom#General', 'opinion': {'from': 18, 'to': 19, 'term': ['love']}, 'sentiment': 'POS'}]"
They fit very well and are very soft without getting runs or getting pilly .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Size', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'well']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Quality', 'opinion': {'from': 6, 'to': 8, 'term': ['very', 'soft']}, 'sentiment': 'POS'}]"
I will definitely be purchasing more of these !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
They did n't fit right so I returned them .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Shoes#Size', 'opinion': {'from': 1, 'to': 4, 'term': ['did', ""n't"", 'fit']}, 'sentiment': 'NEG'}]"
This was a gift and my friend loved them.I have several pairs and love them too .,ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['them']}, 'category': 'Clothing#General', 'opinion': {'from': 13, 'to': 14, 'term': ['love']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['them.I']}, 'category': 'Clothing#General', 'opinion': {'from': 7, 'to': 8, 'term': ['loved']}, 'sentiment': 'POS'}]"
"This top is beautifully made , the material is lovely and it washes up nicely .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['material']}, 'category': 'Top#Quality', 'opinion': {'from': 9, 'to': 10, 'term': ['lovely']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['top']}, 'category': 'Top#Quality', 'opinion': {'from': 14, 'to': 15, 'term': ['nicely']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['top']}, 'category': 'Top#Looking', 'opinion': {'from': 3, 'to': 4, 'term': ['beautifully']}, 'sentiment': 'POS'}]"
Quite happy with the purchase .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Quite', 'happy']}, 'sentiment': 'POS'}]"
Keeps you nice and warm for winter .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 2, 'to': 3, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['warm']}, 'sentiment': 'POS'}]"
I would like them better if they were leather .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['they']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
This shoe fits well and is quite comfortable purchased 2 pair and am quite satisfied and will purchase this brand again in the future .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shoe']}, 'category': 'Shoes#Quality', 'opinion': {'from': 6, 'to': 8, 'term': ['quite', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shoe']}, 'category': 'Shoes#Size', 'opinion': {'from': 3, 'to': 4, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shoe']}, 'category': 'Shoes#General', 'opinion': {'from': 13, 'to': 15, 'term': ['quite', 'satisfied']}, 'sentiment': 'POS'}, {'aspect': {'from': 19, 'to': 20, 'term': ['brand']}, 'category': 'Shoes#Brand', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Love these tights .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['tights']}, 'category': 'Bottom#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}]"
The light pink shade is very pretty and is a pinkish white color .,ACOS,"[{'aspect': {'from': 1, 'to': 4, 'term': ['light', 'pink', 'shade']}, 'category': 'Bottom#Looking', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'pretty']}, 'sentiment': 'POS'}]"
Small/Medium fits perfect .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 2, 'to': 3, 'term': ['perfect']}, 'sentiment': 'POS'}]"
They are the only tights my daughter will wear .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['tights']}, 'category': 'Bottom#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"The tights are of good quality , but the waistband is very diggy , and cuts you off in the middle .",ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['waistband']}, 'category': 'Bottom#Size', 'opinion': {'from': 11, 'to': 13, 'term': ['very', 'diggy']}, 'sentiment': 'NEG'}, {'aspect': {'from': 5, 'to': 6, 'term': ['quality']}, 'category': 'Bottom#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['good']}, 'sentiment': 'POS'}]"
Other than that great shoes,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['shoes']}, 'category': 'Shoes#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
1 not what I expected .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Did n't expect the hole in the foot , but these are dance tights ...",ACOS,"[{'aspect': {'from': 12, 'to': 14, 'term': ['dance', 'tights']}, 'category': 'Bottom#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Comfortable right away !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Comfortable']}, 'sentiment': 'POS'}]"
I wore these for an hour straight dancing and was pleased by them .,ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['them']}, 'category': 'Shoes#General', 'opinion': {'from': 10, 'to': 11, 'term': ['pleased']}, 'sentiment': 'POS'}]"
For the price and brand I expect more .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['brand']}, 'category': 'Bottom#Brand', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 2, 'to': 3, 'term': ['price']}, 'category': 'Bottom#Prices', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
I feel like this may actually be a 2 star product but I added an extra because I love the way they looked .,ACOS,"[{'aspect': {'from': 21, 'to': 22, 'term': ['they']}, 'category': 'Bottom#Looking', 'opinion': {'from': 18, 'to': 19, 'term': ['love']}, 'sentiment': 'POS'}]"
"Also the strap rubs my heel and makes a blister , so I need a band-aid for that .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['strap']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Needed a tight that was full coverage , and these are the ones , they fit great , true to size , comfortable , just what I was hoping for",ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['they']}, 'category': 'Bottom#Size', 'opinion': {'from': 18, 'to': 19, 'term': ['true']}, 'sentiment': 'POS'}, {'aspect': {'from': 14, 'to': 15, 'term': ['they']}, 'category': 'Bottom#Size', 'opinion': {'from': 16, 'to': 17, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 14, 'to': 15, 'term': ['they']}, 'category': 'Bottom#General', 'opinion': {'from': 22, 'to': 23, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
I have worn these shoes forever !,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['shoes']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"The size is exactly to fit , it 's very thick & cozy !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Quality', 'opinion': {'from': 12, 'to': 13, 'term': ['cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Quality', 'opinion': {'from': 9, 'to': 11, 'term': ['very', 'thick']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['size']}, 'category': 'Top#Size', 'opinion': {'from': 5, 'to': 6, 'term': ['fit']}, 'sentiment': 'POS'}]"
Keeps you warm and cuddly feeling too .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['feeling']}, 'category': 'Clothing#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['cuddly']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['feeling']}, 'category': 'Clothing#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['warm']}, 'sentiment': 'POS'}]"
Very cute flat shoe .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['shoe']}, 'category': 'Shoes#Looking', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'cute']}, 'sentiment': 'POS'}]"
I put on socks with them so they became better fit .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 9, 'to': 10, 'term': ['better']}, 'sentiment': 'POS'}]"
Ran small and have a small hole in the foot for dancing .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 1, 'to': 2, 'term': ['small']}, 'sentiment': 'NEG'}, {'aspect': {'from': 6, 'to': 7, 'term': ['hole']}, 'category': 'Clothing#Size', 'opinion': {'from': 5, 'to': 6, 'term': ['small']}, 'sentiment': 'NEG'}]"
They definitely run small .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Size', 'opinion': {'from': 3, 'to': 4, 'term': ['small']}, 'sentiment': 'NEG'}]"
It is very snug and digs into my daughters waist .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Quality', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'snug']}, 'sentiment': 'POS'}]"
It did run a little small .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 3, 'to': 6, 'term': ['a', 'little', 'small']}, 'sentiment': 'NEG'}]"
"Great fit , great boot , at a great price",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['boot']}, 'category': 'Shoes#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['price']}, 'category': 'Shoes#Prices', 'opinion': {'from': 8, 'to': 9, 'term': ['great']}, 'sentiment': 'POS'}]"
She used to have a pink pair that have worn out and is very disappointed that they are not available in pink .,ACOS,"[{'aspect': {'from': 16, 'to': 17, 'term': ['they']}, 'category': 'Shoes#Options', 'opinion': {'from': 13, 'to': 15, 'term': ['very', 'disappointed']}, 'sentiment': 'NEG'}]"
Love these instead of nylons .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}]"
"Nice shoe and quality , but did not fit my foot comfortably as was in between sizes .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shoe']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['quality']}, 'category': 'Shoes#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shoe']}, 'category': 'Shoes#Size', 'opinion': {'from': 11, 'to': 12, 'term': ['comfortably']}, 'sentiment': 'NEG'}]"
"Hours & hours of practice , plus 4 performances and not one complaint !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Not itchy like I expected it to be , and it keeps its shape pretty well .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 14, 'to': 16, 'term': ['pretty', 'well']}, 'sentiment': 'POS'}]"
The thinness of the waistband is a bit uncomfortable as it can lead to more rolls as they say .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['waistband']}, 'category': 'Bottom#Quality', 'opinion': {'from': 6, 'to': 9, 'term': ['a', 'bit', 'uncomfortable']}, 'sentiment': 'NEG'}]"
I love them already !,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['them']}, 'category': 'Bottom#General', 'opinion': {'from': 1, 'to': 2, 'term': ['love']}, 'sentiment': 'POS'}]"
I was pleasantly surprised - they are nice - good for concealing bunions .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['they']}, 'category': 'Shoes#General', 'opinion': {'from': 2, 'to': 4, 'term': ['pleasantly', 'surprised']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['they']}, 'category': 'Shoes#General', 'opinion': {'from': 9, 'to': 10, 'term': ['good']}, 'sentiment': 'POS'}]"
I followed the chart and these fit perfect.I actually do like to dance and be active in these .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 10, 'to': 11, 'term': ['like']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Size', 'opinion': {'from': 7, 'to': 8, 'term': ['perfect.I']}, 'sentiment': 'POS'}]"
very cute and comfortable .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Looking', 'opinion': {'from': 0, 'to': 2, 'term': ['very', 'cute']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
"Fabric was thinner than I thought it would be , it 's not see through but if I held the shirt up toward a lamp/light ( about 10 ' away ) I could see lamp light through the fabric .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Fabric']}, 'category': 'Top#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['thinner']}, 'sentiment': 'NEG'}, {'aspect': {'from': 38, 'to': 39, 'term': ['fabric']}, 'category': 'Top#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 20, 'to': 21, 'term': ['shirt']}, 'category': 'Top#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Had to exchange my first pair because they run a size small .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['pair']}, 'category': 'Shoes#Size', 'opinion': {'from': 11, 'to': 12, 'term': ['small']}, 'sentiment': 'NEG'}]"
Had to get my husband to help with buckle .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['buckle']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Very warm , very convenient for carrying the camera when out with the dogs .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'warm']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'convenient']}, 'sentiment': 'POS'}]"
These shoes are as comfortable as they look .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shoes']}, 'category': 'Shoes#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
ok,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 0, 'to': 1, 'term': ['ok']}, 'sentiment': 'NEU'}]"
I recommend these to every woman !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 1, 'to': 2, 'term': ['recommend']}, 'sentiment': 'POS'}]"
great buy,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
"I am 5 ' 5 and 128lbs , I read the reviews and the sizing chart and thought that size B would be ideal but it does not fit .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Size', 'opinion': {'from': 27, 'to': 29, 'term': ['not', 'fit']}, 'sentiment': 'NEG'}]"
"My legs are not fat , so that isn't a factor , at first putting them on they seem just a tad short .",ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['they']}, 'category': 'Top#Size', 'opinion': {'from': 19, 'to': 23, 'term': ['just', 'a', 'tad', 'short']}, 'sentiment': 'NEG'}]"
They also make my legs look great !,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Looking', 'opinion': {'from': 6, 'to': 7, 'term': ['great']}, 'sentiment': 'POS'}]"
