raw_words,task,quadruples
less of a fault of the much lauded diving board and more a factor of the very well designed new hardware .,ACOS,"[{'aspect': {'from': 20, 'to': 21, 'term': ['hardware']}, 'category': 'HARDWARE#DESIGN_FEATURES', 'opinion': {'from': 17, 'to': 18, 'term': ['well']}, 'sentiment': 'POS'}]"
"today , it stopped powering on .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'POWER_SUPPLY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i am very happy with my chromebook !,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['happy']}, 'sentiment': 'POS'}]"
it ' s very easy to set up and use,ACOS,"[{'aspect': {'from': 6, 'to': 8, 'term': ['set', 'up']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 4, 'to': 5, 'term': ['easy']}, 'sentiment': 'POS'}]"
- performance and processing speed are bar none,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'CPU#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
never has it run out of power while on battery .,ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['battery']}, 'category': 'BATTERY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"however , know what you ' re buying before you get a chromebook : it operates on a chrome operating system and you can ' t install apps or games on it like world of warcraft .",ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['chromebook']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
i ' m usually peaked with ram ( ~ 95 % ) which is good because it ' s better used than not used .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['ram']}, 'category': 'MEMORY#OPERATION_PERFORMANCE', 'opinion': {'from': 19, 'to': 20, 'term': ['better']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['ram']}, 'category': 'MEMORY#OPERATION_PERFORMANCE', 'opinion': {'from': 14, 'to': 15, 'term': ['good']}, 'sentiment': 'POS'}]"
it is a steal at $ 179 and worth a 5 star rating for the previous reasons .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PRICE', 'opinion': {'from': 8, 'to': 9, 'term': ['worth']}, 'sentiment': 'POS'}]"
- the keyboard is awful .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['awful']}, 'sentiment': 'NEG'}]"
"the keyboard feels nice to use , the keys have a satisfying travel .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#USABILITY', 'opinion': {'from': 3, 'to': 4, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['keys']}, 'category': 'KEYBOARD#USABILITY', 'opinion': {'from': 11, 'to': 12, 'term': ['satisfying']}, 'sentiment': 'POS'}]"
as everyone else says ; the keyboard is not backlit .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['keyboard']}, 'category': 'KEYBOARD#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
- fingerprint reader is working well,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['fingerprint', 'reader']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 5, 'to': 6, 'term': ['well']}, 'sentiment': 'POS'}]"
i was extremely hesitant to buy a used macbook pro ( it ' s still a lot of money ) but so far am surprisingly pleased with it .,ACOS,"[{'aspect': {'from': 8, 'to': 10, 'term': ['macbook', 'pro']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['hesitant']}, 'sentiment': 'NEU'}, {'aspect': {'from': 8, 'to': 10, 'term': ['macbook', 'pro']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 25, 'to': 26, 'term': ['pleased']}, 'sentiment': 'POS'}]"
"i was excited to receive this chromebook , only to watch that excitement dissipate within mere hours as i noticed the touchscreen did n ' t work at all on tablet mode .",ACOS,"[{'aspect': {'from': 21, 'to': 22, 'term': ['touchscreen']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
at all and it took several minutes to boot up .,ACOS,"[{'aspect': {'from': 8, 'to': 10, 'term': ['boot', 'up']}, 'category': 'OS#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"- the touchscreen is very responsive , fast , and so far everything has scaled just fine during use",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['touchscreen']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 16, 'to': 17, 'term': ['fine']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['touchscreen']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 5, 'to': 6, 'term': ['responsive']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['touchscreen']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 7, 'to': 8, 'term': ['fast']}, 'sentiment': 'POS'}]"
"aluminum outer body , usb c charging from either side of the chrombooke , backit keyboard , nice screen resolution and fast processor .",ACOS,"[{'aspect': {'from': 22, 'to': 23, 'term': ['processor']}, 'category': 'CPU#OPERATION_PERFORMANCE', 'opinion': {'from': 21, 'to': 22, 'term': ['fast']}, 'sentiment': 'POS'}]"
"i am happy to say that this is a really well built , capable machine and i am very very happy with this chromebook .",ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['machine']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 10, 'to': 11, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 23, 'to': 24, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['happy']}, 'sentiment': 'POS'}, {'aspect': {'from': 14, 'to': 15, 'term': ['machine']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 13, 'to': 14, 'term': ['capable']}, 'sentiment': 'POS'}]"
i would highly recommend this product if you want to get into music production like myself .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['recommend']}, 'sentiment': 'POS'}]"
"windows 10 alone runs slow on this but once you install some 3rd party programs like adobe photoshop or illistrator , this laptop is unuseable .",ACOS,"[{'aspect': {'from': 22, 'to': 23, 'term': ['laptop']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 24, 'to': 25, 'term': ['unuseable']}, 'sentiment': 'NEG'}, {'aspect': {'from': 0, 'to': 2, 'term': ['windows', '10']}, 'category': 'OS#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['slow']}, 'sentiment': 'NEG'}]"
"i do like the screen on this , images are clean and crisp , enjoying the 4 gigs of ram which allow me to have a few more tab open .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['crisp']}, 'sentiment': 'POS'}, {'aspect': {'from': 19, 'to': 20, 'term': ['ram']}, 'category': 'MEMORY#GENERAL', 'opinion': {'from': 14, 'to': 15, 'term': ['enjoying']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['like']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 10, 'to': 11, 'term': ['clean']}, 'sentiment': 'POS'}]"
sound sort of sucks but i don ' t use it for music .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['sound']}, 'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['sucks']}, 'sentiment': 'NEG'}]"
"it was fine for a solid two days , from there on it has been nonstop , reset to factory settings .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 2, 'to': 3, 'term': ['fine']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 5, 'to': 6, 'term': ['solid']}, 'sentiment': 'POS'}]"
"it is very light , and it seems surprisingly sturdy .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 9, 'to': 10, 'term': ['sturdy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 3, 'to': 4, 'term': ['light']}, 'sentiment': 'POS'}]"
the m3 processor is fast and fluid .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['m3', 'processor']}, 'category': 'CPU#OPERATION_PERFORMANCE', 'opinion': {'from': 6, 'to': 7, 'term': ['fluid']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['m3', 'processor']}, 'category': 'CPU#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['fast']}, 'sentiment': 'POS'}]"
"quality is excellent so far , and the software / hardware combination works like they were made for each other ( which is what you want : ) )",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['quality']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 2, 'to': 3, 'term': ['excellent']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['hardware']}, 'category': 'HARDWARE#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['software']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"i ' ve been able to play fortnite on this laptop , medium settings , with no issues or lag / stutter .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['laptop']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
screen is nice .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['nice']}, 'sentiment': 'POS'}]"
battery life is not good .,ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['battery', 'life']}, 'category': 'BATTERY#GENERAL', 'opinion': {'from': 3, 'to': 5, 'term': ['not', 'good']}, 'sentiment': 'NEG'}]"
the speakers on the bottom take a moment to get used to but after that it ' s alright .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['speakers']}, 'category': 'MULTIMEDIA_DEVICES#GENERAL', 'opinion': {'from': 18, 'to': 19, 'term': ['alright']}, 'sentiment': 'NEU'}]"
"unfortunately , the downfall for me are the speakers .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['speakers']}, 'category': 'MULTIMEDIA_DEVICES#QUALITY', 'opinion': {'from': 3, 'to': 4, 'term': ['downfall']}, 'sentiment': 'NEG'}]"
"quite like this laptop so far , only writing this review so early from owning it to receive that nice msi headset .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['like']}, 'sentiment': 'POS'}, {'aspect': {'from': 20, 'to': 22, 'term': ['msi', 'headset']}, 'category': 'MULTIMEDIA_DEVICES#GENERAL', 'opinion': {'from': 19, 'to': 20, 'term': ['nice']}, 'sentiment': 'POS'}]"
but today i noticed it ' s cracking ( ref : pics ) .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 7, 'to': 8, 'term': ['cracking']}, 'sentiment': 'NEG'}]"
this is one of the best purchases i have made in years .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 5, 'to': 6, 'term': ['best']}, 'sentiment': 'POS'}]"
as it turned out the thunderbolt ports are of no use .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['thunderbolt', 'ports']}, 'category': 'PORTS#USABILITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"i loved everything about this chromebook until it stop charging 2 moths after perches , light just keeps flashing green .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['chromebook']}, 'category': 'POWER_SUPPLY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 5, 'to': 6, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['loved']}, 'sentiment': 'POS'}]"
i ' m not at all happy about that .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 3, 'to': 7, 'term': ['not', 'at', 'all', 'happy']}, 'sentiment': 'NEG'}]"
"this lead me to believe that although i purchased a “ new ” product , they sent me a refurbished one instead .",ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['product']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"i want to insist that this is not a game laptop , as many have reviewed it as .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"very nice laptop , i love its portable feature and the running speed is very fast .",ACOS,"[{'aspect': {'from': 11, 'to': 13, 'term': ['running', 'speed']}, 'category': 'CPU#OPERATION_PERFORMANCE', 'opinion': {'from': 15, 'to': 16, 'term': ['fast']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 1, 'to': 2, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PORTABILITY', 'opinion': {'from': 5, 'to': 6, 'term': ['love']}, 'sentiment': 'POS'}]"
update : this is by far and away the worst computer i have ever purchased .,ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 9, 'to': 10, 'term': ['worst']}, 'sentiment': 'NEG'}]"
"the keyboard is easy to use , and there is no external noise to contend with .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['easy']}, 'sentiment': 'POS'}]"
usb port go dead until i do a restart .,ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['usb', 'port']}, 'category': 'PORTS#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"the asus c302 is , for me , the dream of that perfect asus tablet / keyboard combo made real .",ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['asus', 'c302']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['perfect']}, 'sentiment': 'POS'}]"
the keyboard is easy to type on ( and the backlight is an added plus ) .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['easy']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['backlight']}, 'category': 'KEYBOARD#OPERATION_PERFORMANCE', 'opinion': {'from': 14, 'to': 15, 'term': ['plus']}, 'sentiment': 'POS'}]"
"as a computer , for typing and using internet in general , this computer is good .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 15, 'to': 16, 'term': ['good']}, 'sentiment': 'POS'}]"
"since it came with no user manual , i had to call asus customer support and got someone who knew all about windows 10 software but nothing about my asus notebook .",ACOS,"[{'aspect': {'from': 12, 'to': 15, 'term': ['asus', 'customer', 'support']}, 'category': 'SUPPORT#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"however , it does feel like a sturdy hinge .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 7, 'to': 8, 'term': ['sturdy']}, 'sentiment': 'POS'}]"
great computer .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
however i ' m happy to report that the keyboard is great and i ' ve already gotten use to it .,ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['happy']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 11, 'to': 12, 'term': ['great']}, 'sentiment': 'POS'}]"
this acer is a web surfer that ' s easy to travel with .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['acer']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 9, 'to': 10, 'term': ['easy']}, 'sentiment': 'POS'}]"
excellent for those uses .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 0, 'to': 1, 'term': ['excellent']}, 'sentiment': 'POS'}]"
the ss hard drive has next to zero lag over traditional drives .,ACOS,"[{'aspect': {'from': 1, 'to': 4, 'term': ['ss', 'hard', 'drive']}, 'category': 'HARD_DISC#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
i ' m been quite pleased at how well the chromebook has worked for all these tasks .,ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['chromebook']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 5, 'to': 6, 'term': ['pleased']}, 'sentiment': 'POS'}]"
"i went through two of them , both came with sharp edges that made them dangerous and uncomfortable to use .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 15, 'to': 16, 'term': ['dangerous']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 17, 'to': 18, 'term': ['uncomfortable']}, 'sentiment': 'NEG'}]"
"- even so those are forgivable offenses compared to the next and worst thing , the touchpad .",ACOS,"[{'aspect': {'from': 16, 'to': 17, 'term': ['touchpad']}, 'category': 'HARDWARE#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['worst']}, 'sentiment': 'NEG'}]"
it does make quite a loud click when you depress the button .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'KEYBOARD#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
computer was used very little and stopped working after 6 months,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['computer']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"transferring files from a non - iphone phone , like android is extremely annoying .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['android']}, 'category': 'SOFTWARE#PORTABILITY', 'opinion': {'from': 13, 'to': 14, 'term': ['annoying']}, 'sentiment': 'NEG'}]"
- touchscreen is responsive enough for gaming .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['touchscreen']}, 'category': 'DISPLAY#DESIGN_FEATURES', 'opinion': {'from': 3, 'to': 4, 'term': ['responsive']}, 'sentiment': 'POS'}]"
i give it 4 stars because i believe that these devices are perfect for adults who just want to surf the internet or watch netflix .,ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['devices']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['perfect']}, 'sentiment': 'POS'}]"
shipping was fast and product came as described .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['shipping']}, 'category': 'SHIPPING#OPERATION_PERFORMANCE', 'opinion': {'from': 2, 'to': 3, 'term': ['fast']}, 'sentiment': 'POS'}]"
