raw_words,task,quadruples
Nice place .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Nice']}, 'sentiment': 'POS'}]"
Thanks Gloria !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['Gloria']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Thanks']}, 'sentiment': 'POS'}]"
"If you are looking for a place to sleep and close to Harvard , this is a great option .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 17, 'to': 18, 'term': ['great']}, 'sentiment': 'POS'}]"
Decoration is at his best there and there is a lot of space for 4 people .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Decoration']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 4, 'to': 5, 'term': ['best']}, 'sentiment': 'POS'}]"
Pictures are very accurate .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Pictures']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'accurate']}, 'sentiment': 'POS'}]"
"The loft was really charming and cozy , and Tiffany was super nice , responsive , and helpful .",ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 17, 'to': 18, 'term': ['helpful']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 14, 'to': 15, 'term': ['responsive']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['loft']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 5, 'term': ['really', 'charming']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['loft']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 6, 'to': 7, 'term': ['cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 11, 'to': 13, 'term': ['super', 'nice']}, 'sentiment': 'POS'}]"
George 's place was quiet and close to everything .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['George', ""'s"", 'place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 4, 'to': 5, 'term': ['quiet']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 3, 'term': ['George', ""'s"", 'place']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The room as well as the bathroom next to it are nice and clean .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#Cleanliness', 'opinion': {'from': 13, 'to': 14, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#General', 'opinion': {'from': 11, 'to': 12, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['bathroom']}, 'category': 'Rooms#General', 'opinion': {'from': 11, 'to': 12, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['bathroom']}, 'category': 'Rooms#Cleanliness', 'opinion': {'from': 13, 'to': 14, 'term': ['clean']}, 'sentiment': 'POS'}]"
"The room was cozy and elegant , just as depicted in the pictures , and the spa-like bathroom adds a very nice touch .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 5, 'to': 6, 'term': ['elegant']}, 'sentiment': 'POS'}, {'aspect': {'from': 22, 'to': 23, 'term': ['touch']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 20, 'to': 22, 'term': ['very', 'nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 3, 'to': 4, 'term': ['cozy']}, 'sentiment': 'POS'}]"
The apartment was nice and clean .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 5, 'to': 6, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['nice']}, 'sentiment': 'POS'}]"
Very spacious home w/ incredible roof garden .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['roof', 'garden']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 4, 'to': 5, 'term': ['incredible']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['home']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'spacious']}, 'sentiment': 'POS'}]"
felt like a hotel room .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I liked the room very much .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['room']}, 'category': 'Rooms#General', 'opinion': {'from': 1, 'to': 2, 'term': ['liked']}, 'sentiment': 'POS'}]"
I make numerous trips to Boston and staying in the apartment felt like it was my personal home base .,ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['apartment']}, 'category': 'Hotel#Comfort', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Lastly , do n't ask if she offers discounts because when we did that the price miraculously went up on the listing .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"Their house is very close to the subway station , with very safe neighborhood .",ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 11, 'to': 13, 'term': ['very', 'safe']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"In addition , the place was sparkling clean and had all of the amenities necessary for our stay .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 6, 'to': 8, 'term': ['sparkling', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['amenities']}, 'category': 'Room_Amenities#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
We enjoyed our stay .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 1, 'to': 2, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
It is centrally located as we walked almost everywhere .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 3, 'term': ['centrally']}, 'sentiment': 'POS'}]"
"The place itself is wonderful , managing to cram a lot of space into an apartment with an otherwise pretty low square footage .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 4, 'to': 5, 'term': ['wonderful']}, 'sentiment': 'POS'}]"
Also a wonderful area to walk around .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['area']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 3, 'term': ['wonderful']}, 'sentiment': 'POS'}]"
"Unique facility with a very cool loft sleeping area , climb up the ladder and crawl into a cozy bed .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['facility']}, 'category': 'Facilities#Design_features', 'opinion': {'from': 0, 'to': 1, 'term': ['Unique']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 9, 'term': ['loft', 'sleeping', 'area']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'cool']}, 'sentiment': 'POS'}, {'aspect': {'from': 19, 'to': 20, 'term': ['bed']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 18, 'to': 19, 'term': ['cozy']}, 'sentiment': 'POS'}]"
"An all-around excellent experience , highly recommend !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 3, 'term': ['excellent']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 5, 'to': 7, 'term': ['highly', 'recommend']}, 'sentiment': 'POS'}]"
"It was clean , comfortable , and cozy .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 7, 'to': 8, 'term': ['cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 2, 'to': 3, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 4, 'to': 5, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
The air conditioning was so appreciated !,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['air', 'conditioning']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 4, 'to': 6, 'term': ['so', 'appreciated']}, 'sentiment': 'POS'}]"
"As a guest , you have high privacy because your room is located at the loft and you have a private bathroom .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['privacy']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 6, 'to': 7, 'term': ['high']}, 'sentiment': 'POS'}]"
"The house was minimally furnished , almost like someone had moved out and just left the beds and a couple of couches .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 5, 'term': ['minimally', 'furnished']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Design_features', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
The Meditation Room is a very comfortable place -- just as Todd described .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['Meditation', 'Room']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'comfortable']}, 'sentiment': 'POS'}]"
Penny herself is great .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
"Not a big problem during the week , but there was a little more foot traffic during the weekend .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"The house is spotless clean and the breakfast offered more than we expected : home made walnut muffins , coffee tea , oats and bread .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 3, 'to': 5, 'term': ['spotless', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['breakfast']}, 'category': 'Food_Drinks#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"For the backpackers , students and casual tourists you can not go wrong with this place .",ACOS,"[{'aspect': {'from': 15, 'to': 16, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Also , the location was perfect ! !",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 5, 'to': 6, 'term': ['perfect']}, 'sentiment': 'POS'}]"
Loved being just across the street from the Boston Commons .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Loved']}, 'sentiment': 'POS'}]"
Great location -- convenient to T and back bay ; Wonderful and quiet neighborhood .,ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 10, 'to': 11, 'term': ['Wonderful']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['convenient']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 12, 'to': 13, 'term': ['quiet']}, 'sentiment': 'POS'}]"
"The apartment was minimal , but exactly what it should be for a stay in this area .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['minimal']}, 'sentiment': 'NEG'}, {'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The mezzanine bedroom was such a unique twist on a studio design- truly a treat : ) .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['mezzanine', 'bedroom']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 14, 'to': 15, 'term': ['treat']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['mezzanine', 'bedroom']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 6, 'to': 7, 'term': ['unique']}, 'sentiment': 'POS'}]"
All but two of the rooms are air conditioned and all have comfortable beds .,ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['beds']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 12, 'to': 13, 'term': ['comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Room_Amenities#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Literally 4 minutes away from everything and so worth it if you are planning a trip to Boston .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 8, 'to': 9, 'term': ['worth']}, 'sentiment': 'POS'}]"
The only thing that might be difficult for some is the need to climb 2 flights of stairs to access the bedroom .,ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['stairs']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 6, 'to': 7, 'term': ['difficult']}, 'sentiment': 'NEG'}]"
"Clean , comfortable place to stay on beautiful Newbury Street .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 2, 'to': 3, 'term': ['comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 1, 'term': ['Clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['Newbury', 'Street']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['beautiful']}, 'sentiment': 'POS'}]"
The AC is by two window units which worked well .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['AC']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 9, 'to': 10, 'term': ['well']}, 'sentiment': 'POS'}]"
Tiffany was such a courteous and responsive host .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 6, 'to': 7, 'term': ['responsive']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['courteous']}, 'sentiment': 'POS'}]"
Nice people .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['people']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Nice']}, 'sentiment': 'POS'}]"
The unit is also close to public transportation in order to see other sites .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['unit']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"A quiet , respectable place with a lovely view !",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 1, 'to': 2, 'term': ['quiet']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['respectable']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['view']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['lovely']}, 'sentiment': 'POS'}]"
They are great .. i would stay here again,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 3, 'term': ['great']}, 'sentiment': 'POS'}]"
Very friendly hosts also .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['hosts']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'friendly']}, 'sentiment': 'POS'}]"
"The room is beautiful , as is the bathroom .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['bathroom']}, 'category': 'Rooms#General', 'opinion': {'from': 3, 'to': 4, 'term': ['beautiful']}, 'sentiment': 'POS'}]"
The room was exactly as described and expected .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['room']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"In terms of location , the house is ideally located for visiting the main sites and central Boston - a 10 minute walk to the airport station which takes you to the city in a couple of stops .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 8, 'to': 9, 'term': ['ideally']}, 'sentiment': 'POS'}]"
The only problem was that cleaning was not perfect .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['cleaning']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 7, 'to': 9, 'term': ['not', 'perfect']}, 'sentiment': 'NEG'}]"
Dat werkte uitstekend omdat ik niet de exacte tijd van mijn aankomst wist .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['uitstekend']}, 'sentiment': 'POS'}]"
"Everything was very clean and there is a window air conditioner in the room , so guests can control the temperature- which is super nice !",ACOS,"[{'aspect': {'from': 8, 'to': 11, 'term': ['window', 'air', 'conditioner']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 23, 'to': 25, 'term': ['super', 'nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'clean']}, 'sentiment': 'POS'}]"
